site_name,latitude,longitude,country,state,commodity,orebody_type,development_status,label_gold,ID_MUESTRA,lat,lon,Au_ppm,As_ppm,Cu_ppm,Fe_ppm,Sb_ppm,PROYECTO,FECHA_MUESTREO,elev,lithology,formation_age,formation,mag_anomaly,grav_anomaly,dist_fault,dist_river,watershed_id,infra_distance,slope,aspect,curvature,hillshade,elevation_percentile,twi,flow_accumulation,NDVI,Clay_Index,Iron_Index
,,,,,,,,0,510.0,11.27331142559845,-75.94085662609109,0.0023062437963382,0.6467760423467548,5.626858518824879,1108.756659558029,0.3178947182222844,Proyecto_3,2021-05-24,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,0,511.0,3.68806639653282,-75.15523919555984,0.0405201936474382,0.7938076089072635,3.8426563888954446,448.5197620756701,0.1870121907758732,Proyecto_3,2021-05-25,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,0,512.0,5.338355056300072,-74.71416317368694,0.0595895819082422,0.1910154202331255,1.1532526475480571,2891.389628385444,0.5731857404085541,Proyecto_1,2021-05-26,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,0,513.0,1.2143708678574976,-76.04476379595643,0.0425298425395095,1.3171468225922045,4.421784762702604,1990.207290726823,0.061552763973414,Proyecto_3,2021-05-27,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,0,514.0,5.067782384864524,-74.42687473421286,0.0797387183122715,1.2378957203309164,3.934173051843155,870.8889095271518,3.034580371175059,Proyecto_1,2021-05-28,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,0,515.0,1.3610855620656452,-70.36262131353071,0.0306601757089685,0.9514638420560864,1.3226728761931046,26.88297923339556,0.8718459393419968,Proyecto_2,2021-05-29,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,1,516.0,9.450520402480851,-73.28102082479694,0.1103468207317504,1.2909900798126337,6.761944054563259,218.8359033460532,1.4508444647414551,Proyecto_2,2021-05-30,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,0,517.0,7.899995877933263,-78.75962275709155,0.0163524329912877,0.4458230178748913,2.854466888360541,606.6672592370909,0.1740940525490288,Proyecto_3,2021-05-31,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,0,518.0,9.84028823046198,-74.6671496452345,0.0664298294100779,0.0853979629613834,1.317536712009784,823.8330826901192,0.0863939972513451,Proyecto_2,2021-06-01,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,0,519.0,7.864941088968202,-67.32857291215015,0.0209667742443032,0.8317594603515805,2.6614615166897257,1737.2289954084813,0.0697855160564974,Proyecto_1,2021-06-02,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,0,520.0,3.907669760817636,-77.68894183650094,0.0428901977837951,0.9106150677442344,11.12593526733258,1102.5218772941648,0.2818253848211971,Proyecto_3,2021-06-03,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,0,521.0,3.2429134493926246,-77.52162988521366,0.0655233146165057,2.632545338446062,0.5665753033026056,373.0244453523512,0.0790547020865496,Proyecto_3,2021-06-04,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,0,522.0,7.065149113429747,-76.18216800510406,0.0059906466908029,5.236947090807292,5.589237250211525,2655.740609242474,0.7297096976783002,Proyecto_1,2021-06-05,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,0,523.0,6.169438990258886,-77.74360556338209,0.0126951283807015,1.420547709366068,2.323374863824094,1839.9364777544788,1.5734684343259089,Proyecto_3,2021-06-06,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,0,524.0,6.854862065110154,-70.18873588586044,0.0674872861758164,0.3983961705544901,3.1049150588694205,875.5973342178557,0.4495590443023097,Proyecto_1,2021-06-07,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,0,525.0,1.8060332322874653,-70.51231163969848,0.0212137055508844,0.5517114809425457,1.584004856869015,1087.3747112811543,0.5844000160727925,Proyecto_3,2021-06-08,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,0,526.0,10.881635042784358,-67.60277406484124,0.0439748688914001,1.4033545139897072,0.69068073074223,696.0638382828896,0.2444620236940583,Proyecto_1,2021-06-09,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,1,527.0,3.2926569314572345,-72.73655658045516,0.1029854829291861,0.3500507189358599,4.824906254382349,787.2913984729415,0.1843160163952635,Proyecto_2,2021-06-10,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,0,528.0,3.1577794942165136,-68.11292494054653,0.0628728126204113,0.0013743877222814,0.611498998041937,1822.690909084227,0.5629365898256644,Proyecto_2,2021-06-11,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,0,529.0,10.91961805602062,-69.9996454148504,0.0202866092217276,0.6356730103182143,6.485479871223367,548.6786247931992,1.2234191226612574,Proyecto_3,2021-06-12,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,0,530.0,3.0730295470300306,-70.33771707938713,0.0031157347803672,0.2582550125200833,4.784694695756672,641.7412718447777,0.92471901367846,Proyecto_1,2021-06-13,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,1,531.0,6.513706177141263,-73.01277492652181,0.1671032783847773,0.8514552419783784,1.4303379861065844,365.3021833494003,0.0737961505551697,Proyecto_3,2021-06-14,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,0,532.0,9.527948365311786,-69.9903908923829,0.0106740714206086,0.35392549185655,0.340037977641947,878.1783436036523,0.3032778604315641,Proyecto_2,2021-06-15,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,1,533.0,1.950512828090431,-74.62269175582566,0.1285481858948738,0.9895966307086556,5.504582333060416,422.9817033453817,0.0898630254919953,Proyecto_3,2021-06-16,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,1,534.0,11.183822445691714,-77.94679188435136,0.1996608068884245,1.0004277616638153,2.5588967821032518,989.0824567199556,0.0223288059462567,Proyecto_2,2021-06-17,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,0,535.0,9.444010962944668,-69.74052602915054,0.0032837686253267,0.3690680100696434,2.2884049265581448,2801.2403751623483,0.7126385107686575,Proyecto_3,2021-06-18,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,0,536.0,7.266645473114995,-75.85717637542105,0.072774204168468,0.9415527132727328,29.10732122470039,1246.001869337972,0.1516334401229576,Proyecto_3,2021-06-19,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,1,537.0,4.083193886566214,-76.20455415286179,0.1074198011813725,0.2463929231931754,2.1178280924326383,194.14908603137368,0.4937211830290828,Proyecto_3,2021-06-20,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,0,538.0,7.436468452669307,-74.6085843346853,0.0375508068185585,0.0533231172391061,7.385667747134804,109.05827643649708,0.0696624440500953,Proyecto_3,2021-06-21,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,1,539.0,10.915592306790913,-77.8594006663933,0.1196234101968295,0.2705154417650873,0.0982018597415831,2085.452966952867,0.0701033959605241,Proyecto_3,2021-06-22,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,0,540.0,7.733743091216806,-76.7665584367727,0.0698822189946044,0.4849226925536503,1.78421619249261,195.87966013186616,0.3275854478917895,Proyecto_2,2021-06-23,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,0,541.0,9.219705905212509,-74.0422850240384,0.0326963531409325,0.9182307099656614,0.0032429438618075,184.37655056865745,0.0398696891376929,Proyecto_2,2021-06-24,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,1,542.0,8.834649247808473,-76.70655475031583,0.1461890721285637,0.3574425779623828,1.1502065832838315,383.4554278881168,0.5924581400048202,Proyecto_3,2021-06-25,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,0,543.0,2.0717270208144045,-76.37782064750675,0.0464139993930612,0.1379986700922365,20.40827443019722,592.4732362669735,0.299941005830004,Proyecto_1,2021-06-26,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,0,544.0,11.933833979495276,-67.98364874100069,0.0322918386756786,1.2646879828749418,3.4413189965283584,40.5380541843797,0.7740525104698919,Proyecto_1,2021-06-27,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,0,545.0,7.661239120546803,-71.87620878979271,0.056230809395948,0.0355684872329312,0.350989632711756,2351.167234308564,1.2002480048127562,Proyecto_3,2021-06-28,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,0,546.0,3.89012955749769,-68.85482186276656,0.0036264970887366,0.2449267468067178,2.323483231240844,2330.305365474163,1.1350158709731375,Proyecto_1,2021-06-29,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,0,547.0,7.82726706223728,-69.74557786523486,0.005418150921171,0.4743964386411948,0.7089692788258792,2078.3264399425307,0.6660865208279053,Proyecto_1,2021-06-30,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,0,548.0,1.2075025263068122,-72.57461476512462,0.0115099616062202,0.7841282303254443,3.9954347864520967,26.17468944701364,1.150196661020587,Proyecto_1,2021-07-01,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,0,549.0,7.593524473184407,-78.22735479067988,0.0012149905256558,1.6750914632535767,1.6858366975988748,1019.0970583244928,0.3277689934068256,Proyecto_2,2021-07-02,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,0,550.0,1.0389915576590192,-73.1673758598407,0.0839616233435861,0.0098611210534666,2.3240746116683835,3262.44272736756,0.095842265350466,Proyecto_1,2021-07-03,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,0,551.0,6.405984637244126,-71.59597213522322,0.0140752078144542,0.655809671490538,7.957618423526008,1587.0532328016898,0.5155994508827225,Proyecto_3,2021-07-04,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,0,552.0,5.058815767844654,-75.72242059973671,0.0425578055881064,0.605174498383779,1.8458830542496985,688.2180054338766,0.2931164450580455,Proyecto_1,2021-07-05,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,0,553.0,1.013183221385051,-72.68840671448046,0.0313453186642587,0.1420515623486838,5.644495922053326,1154.494115286055,0.303472271141438,Proyecto_3,2021-07-06,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,0,554.0,1.547839285150749,-72.87068169523413,0.0188004709851409,0.0529315944358071,0.0977218373872569,2436.3983862572995,1.131172617454415,Proyecto_3,2021-07-07,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,1,555.0,4.6696913256017885,-67.03824680948294,0.1790999790954717,0.5532818793547064,2.3132231872439,1408.8962085191974,0.0297818430606582,Proyecto_1,2021-07-08,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,0,556.0,2.7859127882603363,-73.7098679604728,0.0293336191623352,0.2916110609131819,1.0858169256431351,6467.1178645001855,0.0064527402280332,Proyecto_1,2021-07-09,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,0,557.0,3.908634980119976,-68.09135652326154,0.015044168902964,0.1173108268378711,1.956760081736808,82.13044510329725,0.0007616029239065,Proyecto_3,2021-07-10,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,0,558.0,11.603562578539822,-73.6453280030716,0.0189964401632078,0.0658214501798796,1.2298539556359651,143.54494459823894,0.3385472152458877,Proyecto_2,2021-07-11,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,0,559.0,7.93366862978278,-69.05635377691402,0.0315086731588547,0.0961714080085647,3.1705750930892176,2021.366185175712,0.0619407914608944,Proyecto_3,2021-07-12,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,0,560.0,2.151449634305123,-76.8443618625011,0.0127753865946151,0.6823251567342092,0.0488759520378846,985.1574048462631,0.5023862567133263,Proyecto_2,2021-07-13,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,0,561.0,7.942967476879258,-75.70974018832965,0.0268368400073135,0.4028021526116094,1.6295789638354892,385.0464429107956,0.0285299858368688,Proyecto_1,2021-07-14,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,0,562.0,8.013806697373084,-70.16465985444415,0.017119880488145,0.2983753816290095,7.70075174900978,270.66238344997646,1.4104036641843312,Proyecto_3,2021-07-15,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,0,563.0,8.809973412711745,-75.12545636662226,0.0715714484803959,1.2671114756148667,1.9435114597934515,5273.141147167187,0.2490098119102471,Proyecto_1,2021-07-16,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,0,564.0,4.814930795976027,-69.69337269736928,0.0158723167539593,0.699172849519065,8.25758552977347,2561.3564109902663,1.1453720885770196,Proyecto_3,2021-07-17,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,0,565.0,10.076322873963363,-76.9149680692438,0.0319174284572258,0.6470841949042094,4.344169083289623,181.33345927186008,0.310430630140098,Proyecto_3,2021-07-18,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,0,566.0,4.905075812062496,-68.84910023061343,0.0847335686180829,0.8020184622516553,3.1547125701553185,113.30399320192387,0.1348444633483322,Proyecto_2,2021-07-19,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,0,567.0,8.327966241942036,-78.92714778284662,0.0524557266727694,1.4788391191130563,17.2070158271172,249.770294742031,0.9327021587968928,Proyecto_1,2021-07-20,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,0,568.0,4.768659063839859,-73.5419246599125,0.0159238259437409,0.0544623812637489,4.931653158040158,1488.4180657863974,0.2787459992554782,Proyecto_3,2021-07-21,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,1,569.0,2.369699678200448,-70.42907966508909,0.1090478115485173,0.7285493335303601,2.9774625093563456,0.0663599263588387,0.2622958789987393,Proyecto_2,2021-07-22,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,0,570.0,11.606169116267305,-77.76882140178427,0.0300690177599351,1.153697700084573,10.840923043765123,779.7385764412526,0.2011760758874803,Proyecto_2,2021-07-23,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,1,571.0,10.93323137742698,-68.10245979554391,0.1986260722928439,1.7845068429973023,5.988228630994788,239.97477717172637,0.8099219370803696,Proyecto_1,2021-07-24,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,0,572.0,8.96281317955252,-72.39152961870384,0.0142388159295051,0.1087936363671762,2.411607675743697,537.6164435207896,0.4807117918596462,Proyecto_2,2021-07-25,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,0,573.0,10.336782179189283,-72.90399330448817,0.03390178899971,0.35622374255923,1.211603648991984,2243.779314428208,0.3048439261741072,Proyecto_2,2021-07-26,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,0,574.0,3.1282104530725894,-67.49067605068169,0.0657244164421706,0.9518482060673744,14.202461820633498,3450.058114906225,0.2333594068217956,Proyecto_1,2021-07-27,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,0,575.0,6.688709204760005,-67.53986591982665,0.0064944805262499,0.3008538033150008,13.049406522985528,827.9274874972557,0.0745979175790763,Proyecto_1,2021-07-28,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,0,576.0,10.172999285789828,-70.12175801495836,0.0498441753631168,0.2324093810551574,6.558494628607299,2158.290721709529,0.3149791668009108,Proyecto_1,2021-07-29,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,0,577.0,11.13218233188769,-67.73970332710931,0.0705700399429708,0.2919868955712814,4.830597309766255,175.69430640953493,0.0874153273952628,Proyecto_2,2021-07-30,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,0,578.0,7.370776909900576,-75.82273312894176,0.0470023937679158,1.7348149254865592,6.053479800081837,4332.351639314293,0.2694287369837743,Proyecto_2,2021-07-31,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,1,579.0,5.887259199664009,-73.83722698881054,0.1193847982798776,1.521691153568909,5.839166847783343,950.6447108431692,0.1267994097775438,Proyecto_3,2021-08-01,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,1,580.0,3.3154332465493344,-76.11527376173593,0.1551729930697845,1.311962422162826,2.036297227140785,1303.0427059010458,0.3061500372402884,Proyecto_2,2021-08-02,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,0,581.0,11.33427949339698,-72.99963198379417,0.0417317681736167,0.3454295906229302,17.90119381507409,205.6092111788312,0.4253187312757724,Proyecto_1,2021-08-03,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,0,582.0,1.6303576259070882,-71.32754142458391,0.048837642272667,0.1550861729343696,7.233709218453396,33.452921416353014,0.5295639401730022,Proyecto_2,2021-08-04,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,0,583.0,2.5959108108492144,-70.01384904067912,0.0140087458601712,0.0187630820753439,7.853315647085649,1354.598619706683,0.0962384207913076,Proyecto_3,2021-08-05,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,0,584.0,11.95266001361343,-77.82442104418683,0.0231201695555732,2.713396700670494,14.03478542270385,474.72874682292047,0.1808591846662851,Proyecto_3,2021-08-06,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,0,585.0,5.483863209972254,-70.78286402739839,0.0627640182792277,0.0109519032775111,10.307674696694596,799.0271127428872,0.9216614633135524,Proyecto_2,2021-08-07,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,0,586.0,3.935323887032834,-77.63185645902801,0.0084419286720655,1.5584553517009907,3.221250665224324,1361.9158098652103,0.3277813531993756,Proyecto_3,2021-08-08,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,0,587.0,4.660755888128991,-67.48623136855552,0.0077931622113948,2.9155023592120908,0.6275837183153967,2041.309687551336,0.3601694742323058,Proyecto_3,2021-08-09,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,0,588.0,1.393470542604551,-77.24435571888856,0.0725646436948026,0.0428484762459076,3.9137989206541057,3177.220114046099,0.3900990445722607,Proyecto_3,2021-08-10,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,0,589.0,8.371863010162244,-75.47453201700559,0.0560335343629995,0.5840915611392005,5.970842908405837,262.2149510937169,0.4588719871439666,Proyecto_1,2021-08-11,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,0,590.0,4.99354327547732,-74.46846875521832,0.0020872147078531,1.8905054214781545,0.5444347320763985,85.25324864927188,0.0364782187180296,Proyecto_2,2021-08-12,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,0,591.0,10.013880485631196,-75.7997946861835,0.0638348530185724,0.3374942713969084,1.153958904542331,1071.019967645633,0.8644720025766939,Proyecto_1,2021-08-13,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,0,592.0,11.991075740628837,-78.72510270680048,0.0952472675288633,0.1988334011141219,4.451763344549825,599.0970851366816,0.3110185809159889,Proyecto_3,2021-08-14,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,1,593.0,11.493504704559578,-69.23023478410123,0.2004858745395948,4.50699511124748,0.8281240331423145,464.6248257930937,0.2389097087564581,Proyecto_1,2021-08-15,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,0,594.0,6.114972241255064,-72.7556786434758,0.0405645089438732,0.3211259787477975,4.721749992517232,2172.9761819218543,0.2062094449936688,Proyecto_1,2021-08-16,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,0,595.0,11.988188632291342,-68.84741239751702,0.0668213709969491,1.2681449692220927,5.834292798312662,66.70668522923235,0.7717491029698373,Proyecto_2,2021-08-17,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,0,596.0,3.944270782131087,-68.90424973418286,0.0379233365897237,0.2066613899916386,14.191645997261531,352.17666822575984,0.9703853737980556,Proyecto_1,2021-08-18,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,0,597.0,4.557915511897195,-68.8372687625796,0.0723837973502006,0.7922589889327156,1.650816603559602,509.6354635861704,0.6553158937053847,Proyecto_1,2021-08-19,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,0,598.0,10.00690719938202,-69.04072712697305,0.0528752161263463,1.5276165354925464,3.633955162120389,958.9034675440928,0.5082160636106371,Proyecto_2,2021-08-20,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,1,599.0,8.78098115787602,-72.42448006242438,0.1119611626026402,0.958974200025335,3.1981463109950536,888.6370125930109,0.6096796127006913,Proyecto_1,2021-08-21,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,0,600.0,3.936284334007684,-73.45091253086905,0.0263452486725362,1.2334549052234376,8.246467995474196,1096.9976635604808,0.430218311918699,Proyecto_2,2021-08-22,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,0,601.0,11.433512755599285,-77.02140237552953,0.0571421522040797,0.7588019298026946,4.014440351549962,6.166605327369917,0.3426803483211864,Proyecto_2,2021-08-23,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,0,602.0,4.125343784544438,-74.23923861453255,0.0002283951965039,1.5594740250109762,14.77516483030881,916.8338147009518,0.7498174835903425,Proyecto_3,2021-08-24,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,0,603.0,4.0403622086896895,-67.19218703316933,0.0369872052986981,0.1388851105160393,3.247029750397036,279.7669653976927,0.4523779438992804,Proyecto_2,2021-08-25,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,0,604.0,5.467873005907991,-77.23953361112373,0.0303085306352995,0.2045626008261032,1.2580314529145182,1978.5152862228688,0.4911603638318157,Proyecto_3,2021-08-26,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,0,605.0,1.1104375437905638,-76.32973256963434,0.0042380029490849,2.1020703037418893,3.0071813494770083,606.0837783267413,0.0750162619354626,Proyecto_2,2021-08-27,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,1,606.0,6.909131701123242,-78.23412006788496,0.1374968672691998,0.7206278249647896,2.090577683945697,2242.9995676390527,0.1481472798545949,Proyecto_2,2021-08-28,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,0,607.0,8.19778806498541,-67.00554770895246,0.013959380887524,1.0278332976326363,2.2704714021677286,649.6338272250194,0.1818038666443812,Proyecto_2,2021-08-29,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,0,608.0,7.297952562929288,-76.30464717354168,0.0237902651410026,0.262673406050426,0.8103008272897633,1004.2447098097635,0.6593247272559133,Proyecto_2,2021-08-30,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,0,609.0,2.334513551283858,-75.02345105428907,0.0567924472643676,0.9705482800591484,0.4677414560106214,74.40286792452595,1.2777355075502197,Proyecto_3,2021-08-31,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,0,610.0,11.537451544049064,-67.04968691269576,0.0145592667690149,1.717224516442046,2.6887909831958745,181.9192076459494,0.7187950848323327,Proyecto_2,2021-09-01,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,0,611.0,4.502740813037146,-68.69644766794516,0.000104849853831,0.257071393477925,8.243641820080093,170.75265433137125,0.0953589745570118,Proyecto_3,2021-09-02,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,0,612.0,2.266290075304767,-69.48874099446124,0.0436436900252844,0.5228099256690129,3.3796582321143624,1607.929672875639,0.3325855876279985,Proyecto_2,2021-09-03,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,0,613.0,5.416249085134545,-77.84911988194258,0.0994509330089259,0.1686645488352136,10.349467413220758,343.52729927501144,0.01001665411418,Proyecto_3,2021-09-04,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,0,614.0,1.945334291878805,-71.00116103924012,0.0505881574287797,0.2907867644366438,1.5065101341229274,47.00771053479269,1.0430881583806584,Proyecto_3,2021-09-05,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,0,615.0,5.102556434805655,-74.20657474811622,0.0267150061997282,2.9451843791663213,6.144538923896644,568.8782542514593,0.8911877231100983,Proyecto_1,2021-09-06,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,0,616.0,6.986138885019573,-73.84377204413387,0.0051640668753566,0.2403944663192942,2.2555746120750446,776.8947376426719,1.228246663193536,Proyecto_2,2021-09-07,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,1,617.0,3.134276731701152,-73.10323512027684,0.1564997850917208,0.7129250117019583,5.047829806553006,551.3689832883027,0.33493414850044,Proyecto_1,2021-09-08,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
,,,,,,,,1,618.0,2.964483201912069,-69.57026899138573,0.1071892452936237,0.1948967150071366,5.505705350900639,34.82828575613276,0.1767175506432525,Proyecto_2,2021-09-09,,Unknown,Unknown,Unknown,,,,,Unknown,,,,,,,,,,,
